Date,Nombre de minutes actives,Calories (kcal),Distance (m),Points cardio,Minutes cardio,Basse latitude (°),Basse longitude (°),Haute latitude (°),Haute longitude (°),Vitesse moyenne (m/s),Vitesse maximale (m/s),Vitesse minimale (m/s),Nombre de pas,Poids moyen (kg),Poids maximal (kg),Poids minimal (kg),"Durée de l'activité ""Vélo"" (ms)","Durée de l'activité ""Inactif"" (ms)","Durée de l'activité ""Marche à pied"" (ms)","Durée de l'activité ""Course à pied"" (ms)","Durée de l'activité ""Elliptique"" (ms)","Durée de l'activité ""Entraînement fractionné haute intensité"" (ms)"
2019-10-21,104,1767.6069363640233,5033.40526419878,38.0,38,48.7834934,2.3666264,48.7882791,2.374153,0.7623862546593165,5.530126094818115,0.2677238881587982,8363,,,,,77497916,5033078,,,
2019-10-22,69,1643.1851965828398,2788.0892281532288,24.0,20,,,,,0.6648331030424901,1.8016482591629028,0.30128055810928345,5217,,,,,79264433,2732451,,,
2019-10-23,32,1598.3994812821675,1718.7835416197777,13.0,13,,,,,0.7138550658914645,1.581130027770996,0.2732596695423126,3158,,,,,80153695,1857942,,,
2019-10-24,47,1621.9161979898436,2065.9268025159836,15.0,15,,,,,1.196854960616139,4.050766944885254,0.3199755549430847,4092,,,,,78858975,2315999,,,
2019-10-25,115,1805.4800983753298,5483.665670514107,40.0,40,48.8462619,2.3378371,48.8560961,2.3462504,1.0717901756713972,6.693371772766113,0.2751512825489044,9639,,,,,77123449,5901062,,,
2019-10-26,59,1643.6823159630117,1954.0510448813438,16.0,16,48.7195388,2.2478355,48.7246886,2.2606908,1.083888173644777,21.920000076293945,0.31880804896354675,4547,,,,,80674715,2742157,,,
2019-10-27,22,1644.452040011444,1330.2568185329437,10.0,10,48.7168542,2.2471774,48.7169433,2.247444,0.5529227100983131,1.9290406703948975,0.20191915333271027,2476,,,,,88305243,1534136,,,
2019-10-28,42,1580.8338389549272,746.4638289809227,,,,,,,1.7102005370686404,3.4476749897003174,0.3105597198009491,2628,,,,,83266218,1514944,,,
2019-10-29,41,1610.73128095647,1734.8959624767303,9.0,9,,,,,0.5498557183537615,1.5572831630706787,0.31368109583854675,2924,,,,,80633785,2098738,,,
2019-10-30,73,1694.1381259604566,4602.603296637535,31.0,31,,,,,0.6043930073519582,1.6644753217697144,0.2570149600505829,6768,,,,,78974950,3727384,,,
2019-10-31,176,2037.4668764506941,12101.045577168465,102.0,102,48.8196172,2.2898385,48.8757852,2.3565667,1.1324478245343284,25.99631118774414,0.18680092692375183,16705,,,,,72585254,10411083,,,
2019-11-01,20,1530.3344699929628,720.5764665603638,,,,,,,0.5248141068484801,1.8029303550720215,0.27843284606933594,1361,,,,,82206793,528865,,,
2019-11-02,135,1923.6734182022205,8553.967705607414,92.0,92,48.7122076,2.2213142,48.71968,2.247983,0.7487313204614116,6.53801965713501,0.2570149600505829,13020,,,,,77684073,7774435,188752,,
2019-11-03,28,1529.0971322561554,1240.336187362671,,,,,,,0.8151947582620134,6.098675727844238,0.2570149600505829,2020,,,,,83298859,504707,,,
2019-11-04,74,1701.822688368815,3992.258448123932,21.0,21,48.7167351,2.245325,48.7899523,2.3667672,0.9369121226308432,37.0,0.2677238881587982,5867,,,,,78610712,3877403,,,
2019-11-05,141,1911.2882623673734,9717.71441936493,80.0,80,48.7031838,2.2431159,48.7197799,2.2547152,0.7498791453160851,3.266801357269287,0.2570149600505829,13633,,,,,73419707,7893243,,,
2019-11-06,57,1657.6704026410923,3260.7930059432983,22.0,22,,,,,0.9716212399487263,17.105892181396484,0.2778138220310211,4847,,,,,78121136,3015292,,,
2019-11-07,91,1727.8856010184684,4691.489700436592,24.0,23,,,,,0.6096949326630605,1.7642643451690674,0.2570149600505829,7036,,,,,75430213,4386355,,,
2019-11-08,114,1758.5901703746922,6190.792166233063,30.0,30,48.846909,2.3380503,48.8584559,2.3598793,0.7352034372094379,5.31510066986084,0.15589818358421326,8746,,,,,74553756,4955750,,,
2019-11-09,36,1602.4405485643706,1510.498518705368,5.0,5,,,,,0.5260436629095915,1.5371944904327393,0.2570149600505829,2436,,,,130256,81015509,1499800,129143,,
2019-11-10,63,1685.274615604194,3543.0069427490234,24.0,24,,,,,0.5336097890172689,1.4537979364395142,0.2570149600505829,5436,,,,,81788394,3554310,,,
2019-11-11,93,1794.5050091478458,5214.639801323414,30.0,30,,,,,0.5819250880680982,1.7078464031219482,0.2570149600505829,7858,,,,,76835943,5687200,,,
2019-11-12,77,1709.7449765651968,4333.9921306967735,24.0,24,,,,,0.5919605746045503,11.43189525604248,0.24593369662761688,6478,,,,,76444279,4031805,,,
2019-11-13,62,1676.5792298936171,2996.029041290283,14.0,14,48.7884844,2.3638811,48.7903788,2.3692606,0.5986252690696275,2.7542881965637207,0.12432298064231873,4956,,,,,75376609,3245237,60440,,
2019-11-14,65,1651.8578814136406,3137.5872592926025,12.0,12,48.7890554,2.3639005,48.7890554,2.3639005,1.5545641818994647,29.0,0.13589847087860107,4804,,,,,77238736,2901795,,,
2019-11-15,68,1623.3885298172463,2919.666151404381,8.0,8,,,,,0.97172680853279,14.0,0.28189724683761597,4585,,,,,79877868,2345889,,,
2019-11-16,59,1651.4211614586766,3022.820867419243,16.0,16,,,,,0.48228792826825195,3.0511491298675537,0.2270011305809021,4535,,,,,79948067,2893193,,,
2019-11-17,19,1562.9342983084478,664.1983790397644,,,,,,,0.43083181828541656,1.0433155298233032,0.3212686777114868,1168,,,,,85378795,520846,279708,,
2019-11-18,63,1638.5811278797055,3399.2634558677673,17.0,17,,,,,0.5633526712223483,1.6226674318313599,0.2570149600505829,5322,,,,,78581902,2642549,,,
2019-11-19,86,1694.3967655238475,4736.484097480774,31.0,31,,,,,0.6564813600118747,1.8282171487808228,0.2677238881587982,6863,,,,,78494947,3728145,,,
2019-11-20,46,1597.4622356760713,2263.4600001573563,8.0,8,48.7897385,2.3636629,48.7898073,2.3638807,1.9021826723642352,9.499222755432129,0.2677238881587982,3560,,,,,76288059,1839507,,,
2019-11-21,65,1668.4329595809968,3365.24252641201,13.0,13,48.7879618,2.3632215,48.8059328,2.3668843,1.4376989968700677,35.0,0.17078529298305511,4912,,,,,77270388,3225451,,,
2019-11-22,88,1741.2957139080397,5055.467706680298,38.0,37,48.713185,2.2425904,48.7190265,2.2473213,0.5374142833671145,6.229006290435791,0.2570149600505829,7775,,,,,77518822,4648206,,,
2019-11-23,126,1831.276018337031,7207.8060635104775,57.0,57,48.7168688,2.2453855,48.8524287,2.3472778,1.1356256391162953,23.171585083007812,0.20099134743213654,10886,,,,,70692464,6405210,,,
2019-11-24,81,1712.7363055077515,2693.9097942709923,29.0,29,48.7192958,2.2479531,48.7196898,2.2479574,1.5528169009046213,11.050000190734863,0.07193626463413239,4057,,,,1702771,78978691,2226649,,,
2019-11-25,83,1690.3600688804122,4790.361880242825,27.0,27,,,,,0.8144505976259524,3.5235238075256348,0.2570149600505829,6919,,,,,78307754,3653611,,,
2019-11-26,87,1707.0354251183019,4231.773422658443,18.0,14,,,,,0.6237028880799301,1.8886464834213257,0.25045424699783325,6336,,,,,78001151,3674222,129235,,
2019-11-27,52,1623.784900016203,2232.1261417865753,8.0,8,,,,,0.6577300856054851,1.8111488819122314,0.2677238881587982,3392,,,,,78346645,2353450,,,
2019-11-28,33,1579.98430667026,1632.8173604011536,5.0,5,,,,,0.5935523752367506,1.563532829284668,0.28914183378219604,2439,,,,,78176618,1498162,,,
2019-11-29,71,1637.7043984557172,3455.925341129303,12.0,12,,,,,0.5585988494233849,2.0427184104919434,0.2677238881587982,5184,,,,,78018663,2625358,,,
2019-11-30,54,1645.310351660258,2159.5577149391174,1.0,1,,,,,0.44567327621341774,1.7837504148483276,0.2570149600505829,3587,,,,,79712490,2773946,,,
2019-12-01,68,1579.2749895697593,2755.7392905950546,9.0,9,,,,,0.6221477244516653,1.610436201095581,0.2570149600505829,4237,,,,60221,83868119,1420036,,,
2019-12-02,61,1667.7343227471968,2723.321753501892,10.0,10,,,,,0.5451045998659406,1.5029339790344238,0.2570149600505829,4273,,,,,77818264,3211809,,,
2019-12-03,90,1744.9029445663464,4812.523590564728,28.0,28,,,,,0.5895378829221967,1.6299878358840942,0.2529671788215637,7085,,,,,73746428,4718643,,,
2019-12-04,79,1682.7451018199274,4240.39027428627,24.0,24,,,,,0.5675454686112148,1.655680537223816,0.28914183378219604,6109,,,,,72943439,3504917,,,
2019-12-05,36,1599.4274970339234,1998.641053199768,10.0,10,,,,,0.7455425896648915,1.5739669799804688,0.2677238881587982,2973,,,,,77745992,1878013,,,
2019-12-06,30,1582.0589925128427,1611.307269334793,7.0,7,,,,,0.3629764836262512,1.6184873580932617,0.28914183378219604,2555,,,,,84502775,1538557,,,
2019-12-07,78,1768.8157416343615,4245.579250335693,26.0,26,,,,,0.4457674267098062,1.511599063873291,0.2677238881587982,6464,,,,,77067381,5185581,,,
2019-12-08,54,1643.3646201303325,3011.7924480438232,25.0,25,49.5110218,4.3694107,49.5110218,4.3694107,14.121002468395414,156.0,0.27843284606933594,4474,,,,,62572439,2735952,,,
2019-12-09,55,1622.2564723303694,2355.7355184555054,5.0,5,,,,,0.5411827206756662,5.196597099304199,0.2677238881587982,3663,,,,,80743408,2323783,,,
2019-12-10,50,1626.0371527015132,2191.646035671234,10.0,10,48.8068318,2.3627039,48.8068318,2.3627039,0.7482337683430628,11.304976463317871,0.2677238881587982,3728,,,,,74653047,2397608,,,
2019-12-11,64,1687.1281990419473,3412.8690798282623,21.0,21,48.7886298,2.3635287,48.7916643,2.3697232,0.9839600265396933,10.868133544921875,0.2677238881587982,5517,,,,,74306200,3590505,,,
2019-12-12,38,1575.5638487329668,1695.6659409999847,6.0,6,48.788658,2.3638635,48.7898658,2.3640653,2.409191294549202,12.520000457763672,0.2521396279335022,2508,,,,,77629769,1411695,,,
2019-12-13,66,1629.5112174278886,3142.2068606615067,13.0,13,48.7167964,2.2453882,48.7196705,2.2479911,0.6045075217471224,5.7209320068359375,0.2570149600505829,4895,,,,,82625818,2464627,,,
2019-12-14,76,1638.1868652494877,3901.8967665433884,25.0,25,48.713911,2.2441221,48.7291351,2.2484751,2.2232830508860144,42.0,0.2570149600505829,6165,,,,,78029263,2634851,,,
2019-12-15,38,1561.5432316301674,1397.576092839241,,,,,,,0.5894892813184349,2.297663688659668,0.25128814578056335,2418,,,,,84061336,1138265,,,
2019-12-16,77,1664.5461562868961,3608.677710533142,16.0,16,48.7885172,2.36566,48.7885172,2.36566,0.6635672452936264,3.515782117843628,0.2570149600505829,5591,,,,,76590596,3149555,,,
2019-12-17,57,1598.996084937439,2394.255850672722,2.0,2,,,,,1.2138311607321102,28.399999618530273,0.2517542541027069,3782,,,,,78533694,1869589,,,
2019-12-18,85,1643.931723876752,4126.391746520996,21.0,21,,,,,0.8894865655448396,4.078778266906738,0.2570149600505829,6290,,,,,82218303,2747027,,,
2019-12-19,46,1577.6172499062359,1630.4287793636322,2.0,2,,,,,0.37100529240898217,1.8051085472106934,0.2677238881587982,2729,,,,160677,83288310,1280129,,,
2019-12-20,61,1655.9460980479444,2375.2883462905884,16.0,16,,,,,0.5515751057396062,1.4934161901474,0.2570149600505829,3680,,,,772581,75766836,2154569,,,
2019-12-21,49,1625.841657092583,2084.40880548954,4.0,4,,,,,0.5553149860394153,1.535431981086731,0.2677238881587982,3271,,,,,79875480,2393789,,,
2019-12-22,67,1642.9784881845314,2631.5481424331665,,,,,,,0.536764185457652,1.6474119424819946,0.2513261139392853,4254,,,,,78736458,2568359,69146,,
2019-12-23,118,1586.4817076684951,3909.435697078705,,,,,,,0.5455753677878898,1.8695274591445923,0.25875452160835266,6290,,,,,80337783,1625228,,,
2019-12-24,179,2001.4875054233646,6163.877111911774,118.0,118,,,,,0.5582383910136122,1.6119968891143799,0.2677238881587982,8979,,,,4531995,75545180,4877290,,,
2019-12-25,30,1541.4467231773385,1103.3091173171997,,,,,,,0.37081254348364934,1.0487840175628662,0.2677238881587982,1829,,,,,83500889,745851,,,
2019-12-26,86,1690.97109138317,4233.833955407143,27.0,27,,,,,0.49284650493377136,1.6103105545043945,0.3212686777114868,6243,,,,,80608192,3665542,,,
2019-12-27,76,1683.2930891883955,3610.571033477783,20.0,20,48.8687091,2.3040871,48.8712728,2.3140777,0.6328321155479135,1.584098219871521,0.24608184397220612,5757,,,,,73703015,3515619,,,
2019-12-28,16,1553.8918701147986,726.0427436828613,,,,,,,0.38370473680136713,1.3465971946716309,0.2570149600505829,1242,,,,,83025715,988861,,,
2019-12-29,39,1574.900532990411,1308.2106492519379,,,,,,,0.36005566858532195,1.150972604751587,0.2570149600505829,2146,,,,,79512053,1399087,,,
2019-12-30,56,1645.7600514767607,3303.559905052185,22.0,22,,,,,0.6972943175140999,1.6992429494857788,0.2677238881587982,4795,,,,,83144049,2775527,,,
2019-12-31,60,1666.0154722089999,2621.0602709054947,6.0,6,,,,,0.5897513751981742,12.238494873046875,0.2570149600505829,4114,,,,,81962592,3178245,,,
2020-01-01,30,1613.457057901391,430.67825996875763,22.0,22,,,,,11.198810093932467,55.0,0.2570149600505829,774,,,,1545336,77384388,497660,,,
2020-01-02,193,1965.7290549149,6020.349481105804,63.0,63,,,,,0.5592557840422541,1.5134527683258057,0.2570149600505829,10017,,,,3083386,66043905,5729810,,,
2020-01-03,120,1784.9562897799613,5275.952567100525,18.0,18,,,,,0.4890687214996017,1.7267941236495972,0.2570149600505829,8265,,,,,68078727,5500568,,,
2020-01-04,161,1955.5319682859654,8380.315239906311,48.0,47,,,,,0.5378253859028732,1.7687146663665771,0.2570149600505829,12780,,,,,67947069,8830887,,,
2020-01-05,97,1782.0039250741547,2272.857384443283,58.0,58,,,,,0.628023251711433,1.465822696685791,0.2677238881587982,3471,,,,2856306,80835275,2385386,,,
2020-01-06,168,1913.3494759882628,5527.926277041435,67.0,67,,,,,0.5327868898138467,1.5771739482879639,0.2677238881587982,8970,,,,3223984,64319561,4556507,,,
2020-01-07,136,1821.0158100576634,7804.270287513733,40.0,38,48.7031705,2.2455218,48.7114107,2.2548798,0.560595803532248,2.400461435317993,0.2516310214996338,11529,,,,,70600111,5818879,120564,,
2020-01-08,191,1969.5164607367058,7892.5845393538475,73.0,73,48.7031832,2.2451605,48.7179025,2.2535583,0.9812387243380659,5.359245300292969,0.2570149600505829,12589,,,,2163779,68981582,6788213,,,
2020-01-09,67,1653.2862976354484,3231.1126885414124,11.0,11,48.7164158,2.246111,48.7175851,2.2474951,0.8457911364398484,6.771475791931152,0.2570149600505829,5006,,,,,81637228,2929611,,,
2020-01-10,173,1823.8257632183318,9471.739152789116,58.0,49,,,,,0.6877257622325577,3.328768253326416,0.2570149600505829,14399,,,,,66429207,6214623,,,
2020-01-11,135,1820.1616927011396,7501.408742070198,48.0,48,,,,,0.49440767129924745,1.5757899284362793,0.2515629529953003,11738,,,,401815,65886907,5758040,,,
2020-01-12,73,1638.1982492010848,3856.14356136322,23.0,23,,,,,0.4766291213929894,1.60714852809906,0.24936416745185852,5686,,,,,82002286,2635072,,,
2020-01-13,209,2048.9737780016385,12477.714269638062,81.0,81,,,,,0.6152492395861061,1.7325971126556396,0.2558479905128479,18732,,,,,60498781,10656094,,,
2020-01-14,205,1913.325607782165,9985.158063471317,40.0,38,,,,,0.5349986407308776,1.7659486532211304,0.26605117321014404,15135,,,,,57845637,8007355,,,
2020-01-15,131,1739.1397372077006,6683.773907184601,22.0,22,,,,,0.548006565209354,1.7039514780044556,0.25278642773628235,10659,,,,,63386616,4606037,,,
2020-01-16,169,1845.8304632109227,8874.445440769196,38.0,37,,,,,0.5914876710635194,1.8028663396835327,0.24838274717330933,14112,,,,,65224287,6657842,,,
2020-01-17,105,1738.0245776625295,4864.900026202202,12.0,12,48.7031741,2.2506786,48.7031741,2.2506786,0.5143939771441595,1.6595789194107056,0.2570149600505829,8464,,,,,64229219,4584336,,,
2020-01-18,76,1704.182630303258,2866.530568152666,4.0,4,48.6079862,2.4464911,48.6092261,2.4479884,0.830011041069448,4.0,0.0969395786523819,4728,,,,,73681309,3923486,,,
2020-01-19,39,1585.912637307315,1526.495423913002,,,,,,,1.1182793226496082,7.617196083068848,0.28914183378219604,2612,,,,,83748648,1614114,,,
2020-01-20,134,1852.3749658648865,6806.146288275719,50.0,50,,,,,0.5776593389690468,1.6300874948501587,0.25828471779823303,10782,,,,666730,66037598,6103457,,,
2020-01-21,156,1829.8773731477143,8176.940313577652,42.0,42,,,,,0.5033990165816451,1.8026700019836426,0.25536930561065674,12365,,,,,64409465,6373915,,,
2020-01-22,157,1802.5473067709383,8054.997442305088,42.0,39,,,,,0.4789767587704826,1.7357524633407593,0.25312095880508423,12361,,,,,63045214,5844241,,,
2020-01-23,166,1843.1676034002926,8322.2680798769,44.0,34,,,,,0.6066252302169565,1.8442853689193726,0.25575414299964905,12555,,,,,66174557,6589370,,,
2020-01-24,206,2047.519231400157,12009.837616205215,78.0,78,48.7565844,2.3704261,48.7570535,2.3725432,0.7659171467267241,11.182327270507812,0.27843284606933594,17323,,,,,66259039,10624242,,,
2020-01-25,123,1710.2900172184336,5311.73862606287,14.0,14,,,,,0.4845153875694764,1.6471275091171265,0.2570149600505829,8351,,,,,67734197,4042777,,,
2020-01-26,25,1541.85673366816,808.511314868927,3.0,3,,,,,0.8745630742554528,3.4221725463867188,0.27843284606933594,1459,,,,181301,84648389,559773,,,
2020-01-27,208,1913.7833937022285,9562.42183983326,30.0,28,48.7031618,2.246888,48.7176159,2.2559033,1.8705042985305422,30.0,0.2570149600505829,15022,,,,,55222608,8004868,,,
2020-01-28,247,1981.1060525253029,9961.234738230705,76.0,74,,,,,0.6699352684141764,1.9506127834320068,0.24829886853694916,15634,,,,2464947,63332920,6692115,,,
2020-01-29,168,1800.0390915807964,8628.500928878784,39.0,38,,,,,0.5752567301937621,1.7705408334732056,0.24744455516338348,13429,,,,,66225895,5774081,,,
2020-01-30,216,1841.0578017553573,10122.5235517025,43.0,40,,,,,0.5301159921679681,1.8842614889144897,0.2494271695613861,15583,,,,,66784310,6595743,,,
2020-01-31,123,1672.22829351253,5375.360398411751,12.0,12,,,,,0.596844060985483,1.733681082725525,0.2570149600505829,8400,,,,,77787272,3299562,,,
2020-02-01,75,1653.426207563397,3619.7308032512665,16.0,16,48.7176607,2.2460733,48.7196839,2.2479724,0.6925155561118119,7.5358123779296875,0.2702189087867737,5560,,,,,80384942,2932422,,,
2020-02-02,103,1751.1876165695164,5265.38155348599,33.0,33,47.1071246,-2.1000968,47.1149112,-2.0967989,6.892175796314145,36.43000030517578,0.2570149600505829,8556,,,,,66582200,4841363,,,
2020-02-03,122,1785.2795427172412,6207.162904560566,34.0,34,47.1068653,-2.0982808,47.1121556,-2.096864,0.9608450069073187,7.718987464904785,0.2530789077281952,9473,,,,,79039529,5507061,,,
2020-02-04,179,1984.6494226584234,10000.29079824686,82.0,82,47.1055475,-2.1144042,47.1153702,-2.0933308,0.7306459283932122,3.155702590942383,0.2519918382167816,15665,,,,,75835222,9394870,,,
2020-02-05,167,1975.797369659182,10498.607413053513,82.0,82,47.1087254,-2.0979641,47.1087254,-2.0979641,0.8376472598001186,6.237974643707275,0.2570149600505829,15139,,,,,75795475,9227211,,,
2020-02-06,181,2017.4678340988876,11698.103621304035,91.0,91,47.0947543,-2.0979141,47.1077366,-2.0505665,0.7179867651566495,8.230924606323242,0.10035759955644608,16889,,,,,75562734,10040891,,,
2020-02-07,144,1926.4498427553929,6445.8645260334015,88.0,88,47.1070695,-2.1048001,47.1153384,-2.0974233,0.744728953220712,7.6074700355529785,0.1379290372133255,9910,,,,2062314,77300773,6055892,,,
2020-02-08,152,1939.306832446953,9329.357609510422,98.0,89,47.107232,-2.1058318,47.1193911,-2.0969074,0.8468995941297321,4.874794006347656,0.2570149600505829,15183,,,,,76985927,8493211,,,
2020-02-09,64,1680.3000421544966,2899.4775652885437,8.0,8,47.1070926,-2.0977222,48.7196795,2.2479768,8.375675630227109,36.0099983215332,0.25647401809692383,4886,,,,,65134019,3317866,60451,,
2020-02-10,98,1751.9475199949645,5687.073662281036,38.0,37,48.7147109,2.2435618,48.7196997,2.2481732,0.9281837267949798,5.573893070220947,0.19975440204143524,8206,,,,,75936140,4856200,,,
2020-02-11,71,1660.7619093824042,3492.9538559913635,17.0,16,48.7163515,2.2454217,48.7887987,2.3649219,1.4218391591626418,27.739999771118164,0.25041908025741577,5313,,,,,74214261,2778115,129117,,
2020-02-12,113,1697.9384781574556,4260.851228117943,9.0,9,48.7196177,2.2477771,48.7196821,2.2479716,0.6727068115798222,6.13873291015625,0.034689899533987045,6633,,,,238394,79097262,3538830,,,
2020-02-13,39,1585.4383155214143,2277.882980108261,10.0,10,48.7866452,2.3638967,48.788911,2.3668494,2.488424215293861,51.0,0.11787465959787369,3407,,,,,78851807,1593804,,,
2020-02-14,115,1707.6613384196046,4938.55453582108,18.0,18,48.7197005,2.2479204,48.7874233,2.3677957,2.0779807288092473,84.0,0.13286572694778442,7588,,,,,77255440,3987068,,,
2020-02-15,71,1627.9352465919412,3775.3238246440887,21.0,21,48.7129545,2.2430272,48.7179494,2.246266,0.812381437444953,2.9926133155822754,0.2570149600505829,5678,,,,,83456210,2434671,,,
2020-02-16,21,1546.7639822085403,1091.6013453006744,3.0,3,,,,,1.2182734336171404,25.869903564453125,0.27843284606933594,1763,,,,,80929546,849679,,,
2020-02-17,104,1738.1873505654207,4871.669239103794,21.0,20,48.7164433,2.2453563,48.7894145,2.3660755,0.8183617579894472,2.949275255203247,0.11868305504322052,7240,,,,,76591225,4576549,,,
2020-02-18,109,1661.5997526449205,4523.0438512563705,8.0,8,48.7196445,2.247837,48.7197478,2.2479716,1.5535485158154634,38.0,0.2677238881587982,7102,,,,,77317316,3092023,,,
2020-02-19,87,1650.004124387836,3814.9910989552736,15.0,15,48.7880489,2.364545,48.7917703,2.3695773,0.6826158846344805,6.63785982131958,0.20212402939796448,6033,,,,,78967443,2865602,,,
2020-02-20,65,1645.5385823530025,2546.8315427303314,12.0,12,,,,,0.622251148773151,1.9733119010925293,0.2241058200597763,3884,,,,310331,77694567,2446189,,,
2020-02-21,90,1691.897214178267,4033.712605237961,11.0,11,48.7190416,2.247238,48.7897158,2.3636891,1.0685510978265285,22.290000915527344,0.2505824565887451,6241,,,,,76265437,3639618,,,
2020-02-22,123,1821.2512046875686,6426.7284289598465,45.0,45,48.7122639,2.0426733,48.7846203,2.2479651,0.7519909829494678,5.054154396057129,0.2570149600505829,10070,,,,,73925443,6209459,,,
2020-02-23,88,1588.5147208465137,2798.5266811847687,,,,,,,0.713695995390399,1.6271790266036987,0.2677238881587982,4585,,,,,82923046,1179274,210741,,
2020-02-24,123,1735.8102919545886,4816.948226928711,24.0,24,,,,,0.8457011971122278,2.083078384399414,0.2677238881587982,7333,,,,601924,76131532,3549101,150799,,
2020-02-25,115,1718.7637820380928,5699.045788764954,24.0,24,48.7152627,2.2460425,48.7882858,2.3677765,0.884137093183445,17.0,0.2570149600505829,8251,,,,,78174124,4080070,,,
2020-02-26,87,1654.4269851600893,3935.619547724724,9.0,8,48.7196826,2.247975,48.7196826,2.247975,1.1256924334017246,7.0,0.2570149600505829,6100,,,,,75247276,2951963,,,
2020-02-27,77,1681.2185219814808,3769.0928488709033,20.0,20,48.713172,2.2441039,48.7890291,2.3678147,0.7332435390708694,26.97398567199707,0.10111435502767563,5946,,,,,76135244,3475109,,,
2020-02-28,103,1755.0520000411116,6123.475766785443,44.0,42,48.7884359,2.2860241,48.8749924,2.3663691,1.252880793448095,16.55883026123047,0.037125665694475174,9096,,,,,71929946,4878636,,,
2020-02-29,65,1666.0705588153724,2788.6691449657083,5.0,5,48.7900423,2.4665432,48.7936617,2.4694062,1.0333533840486882,23.844215393066406,0.2570149600505829,4239,,,,,76558353,3124378,,,
2020-03-01,60,1674.0730697429003,1260.8070269823074,33.0,33,,,,,0.4988618982554318,1.4864991903305054,0.2570149600505829,2150,,,,1976649,79784076,1219555,,,
2020-03-02,68,1655.587423689325,3302.608369588852,14.0,14,,,,,0.7250876710694616,6.636997222900391,0.25885218381881714,5051,,,,,77406619,2974622,,,
2020-03-03,110,1745.020779510935,4935.29319691658,14.0,14,,,,,0.590332806419482,1.8811070919036865,0.2570149600505829,7582,,,,,76506529,4720946,,,
2020-03-04,78,1720.6261600886023,4142.179711043835,18.0,18,,,,,0.9453488426092764,19.850000381469727,0.2677238881587982,5929,,,,,75854670,4015180,60280,,
2020-03-05,158,1923.0036056091524,8927.74287784131,56.0,56,48.7123034,2.243015,48.8404453,2.3677472,0.7883537426517191,28.98414421081543,0.2570149600505829,13142,,,,,68554480,8139671,,,
2020-03-06,96,1695.883480383852,3984.0944936272344,11.0,11,48.7887912,2.3637955,48.7887912,2.3637955,1.5199251600790087,7.488221168518066,0.190029576420784,6093,,,,,76868586,3761338,,,
2020-03-07,109,1758.778336453753,5545.460830569267,30.0,30,48.7024552,2.2437009,48.7196879,2.2567554,1.45255033159928,26.534114837646484,0.13210366666316986,8250,,,,,74343855,4933671,,,
2020-03-08,16,1527.9629930224758,603.65389585495,,,,,,,0.7931721603634065,4.16524076461792,0.27843284606933594,1023,,,,,68031285,482560,,,
2020-03-09,91,1707.1298374692567,4076.8563771247864,20.0,18,,,,,0.7510027015865929,2.0393149852752686,0.3105597198009491,5985,,,,,77124718,3981066,,,
2020-03-10,101,1682.881088646574,5133.322921395302,26.0,26,48.7126219,2.2429783,48.7194628,2.2480341,0.667645561109695,1.8522971868515015,0.2570149600505829,7469,,,,,77237834,3506742,,,
2020-03-11,64,1642.0929381791148,2501.6045902967453,4.0,4,,,,,0.7552948146035077,5.678840160369873,0.2570149600505829,4084,,,,,77821836,2711123,,,
2020-03-12,96,1739.5558474927568,4796.3629767315,30.0,30,48.7172615,2.2460169,48.8662604,2.3502568,0.944599330665207,18.496286392211914,0.08176402002573013,7749,,,,,74931170,4551225,,,
2020-03-13,91,1778.5760051875782,5486.922205686569,34.0,34,48.8603442,2.3433946,48.8656542,2.3484194,0.8086887461874195,4.943007946014404,0.24806801974773407,7755,,,,,76620295,5166312,91061,,
2020-03-14,57,1619.2924662721698,2452.5374240875244,4.0,4,,,,,0.7869073648583947,7.0,0.2570149600505829,3847,,,,,78650716,2105207,69734,,
2020-03-15,75,1697.9670951714643,3913.7066955566406,22.0,20,,,,,0.4674791424294235,1.7887202501296997,0.2570149600505829,5938,,,,,79435524,3802149,,,
2020-03-16,30,1587.2119672894032,1189.7930272817612,,,,,,,0.46497772851421654,1.7072182893753052,0.2677238881587982,2025,,,,,83708302,1639488,,,
2020-03-17,30,1586.1222860108885,1136.174289226532,,,,,,,0.3854844118800397,1.5985971689224243,0.2998507618904114,1996,,,,,84490378,1618069,,,
2020-03-18,23,1549.5432229723833,964.7403745651245,,,,,,,0.779045671582569,1.7230942249298096,0.29683464765548706,1716,,,,,82962139,903947,,,
2020-03-19,65,1677.1744937865683,3678.098265647888,24.0,24,,,,,0.38684576760597916,1.8050373792648315,0.2570149600505829,5507,,,,150881,80003763,3234624,,,
2020-03-20,36,1555.196133215071,1280.3054463863373,,,,,,,0.49075940924930095,1.6543008089065552,0.2677238881587982,2148,,,,,80886695,1014329,,,
2020-03-21,47,1542.0652534323376,1744.8557419776917,,,,,,,0.3971407191341151,1.3044912815093994,0.2677238881587982,3004,,,,,83896012,757929,,,
2020-03-22,30,1554.0211011789672,1241.2289447784424,,,,,,,0.5810935348767218,1.3640050888061523,0.2677238881587982,2280,,,,,84336160,991386,,,
2020-03-23,30,1589.062235677732,1195.8273356556892,,,,,,,0.501929526056987,1.750278115272522,0.2570149600505829,1992,,,,,84247439,1465024,91384,,
2020-03-24,30,1520.6299061584361,1095.3156309127808,,,,,,,0.4234882917847274,1.526992917060852,0.2677238881587982,1811,,,,,85379883,339362,,,
